Provider,Phys_Count,Patient_Count,Claim_Count,Service_Type,Both_Service,Inpatient,Outpatient,DuplicateClaims,Duplicate_Claims_Percent,AvgClaimDuration,Avg_Cost,Avg_Age,Gender1,Gender2,Race1,Race2,Race3,Race5,ChronicCond_Alzheimer,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,PotentialFraud,NetworkDegree,isFraudConnected,NoPhysicianCount
PRV52663,20,272,693,Outpatient,0,0,1,234,0.34,1.1919191919191918,303.1024531024531,74,132,140,237,32,2,1,1144,1102,1278,1185,1060,878,873,1167,1182,1349,No,0.0,0.0,2.0
PRV52665,14,416,816,Outpatient,0,0,1,418,0.51,1.482843137254902,256.12745098039215,74,163,253,349,45,13,9,1278,1310,1496,1339,1247,1024,977,1349,1360,1524,No,0.0,0.0,4.0
PRV52673,1,52,163,Outpatient,0,0,1,152,0.93,1.3190184049079754,226.93251533742333,75,25,27,43,3,2,4,263,256,312,282,254,203,211,271,257,314,No,0.0,0.0,0.0
PRV52684,3,108,259,Both_Service,1,0,0,98,0.38,1.5482625482625483,702.1158301158301,73,43,65,96,7,2,3,411,409,472,457,435,347,321,428,451,482,No,0.0,0.0,0.0
PRV52701,3,55,133,Outpatient,0,0,1,74,0.56,1.0902255639097744,277.81954887218046,72,23,32,49,3,1,2,206,219,247,222,180,169,164,208,204,252,No,1.0,0.0,0.0
PRV52717,6,87,225,Both_Service,1,0,0,192,0.85,1.8844444444444444,1793.0044444444445,71,32,55,71,12,1,3,336,374,409,381,337,274,277,381,366,440,No,1.0,0.0,1.0
PRV52722,6,119,335,Both_Service,1,0,0,104,0.31,1.217910447761194,505.1641791044776,74,48,71,102,13,2,2,539,511,640,568,517,440,423,566,584,634,No,1.0,0.0,0.0
PRV52739,2,39,85,Outpatient,0,0,1,64,0.75,1.7647058823529411,243.76470588235293,73,16,23,34,3,1,1,133,128,149,140,126,101,108,139,145,162,No,0.0,0.0,0.0
PRV52745,2,152,258,Outpatient,0,0,1,204,0.79,1.2286821705426356,343.52713178294573,74,61,91,127,20,2,3,420,415,472,439,379,342,316,423,425,483,No,0.0,0.0,0.0
PRV52768,1,25,44,Outpatient,0,0,1,38,0.86,0.9090909090909091,284.54545454545456,79,13,12,18,5,1,1,69,70,78,81,68,53,59,72,68,83,No,0.0,0.0,0.0
PRV52788,3,373,642,Outpatient,0,0,1,482,0.75,1.1775700934579438,292.9595015576324,74,161,212,292,60,14,7,992,991,1169,1069,1000,823,766,1060,1084,1220,No,0.0,0.0,1.0
PRV52815,4,24,37,Inpatient,0,1,0,22,0.59,5.756756756756757,13878.81081081081,80,5,19,19,2,1,2,55,51,66,53,59,41,38,52,57,67,Yes,0.0,0.0,0.0
PRV52818,19,35,66,Outpatient,0,0,1,54,0.82,0.7878787878787878,264.54545454545456,72,11,24,28,5,1,1,100,109,126,110,89,82,73,102,110,130,No,3.0,0.0,0.0
PRV52820,25,30,39,Outpatient,0,0,1,14,0.36,0.20512820512820512,206.92307692307693,75,12,18,25,3,1,1,58,62,72,63,55,51,52,61,57,77,No,2.0,0.0,1.0
PRV52822,1,97,146,Outpatient,0,0,1,22,0.15,1.3767123287671232,315.4109589041096,72,43,54,88,7,1,1,232,231,276,253,225,182,169,248,248,280,No,0.0,0.0,0.0
PRV52824,25,39,66,Outpatient,0,0,1,48,0.73,0.36363636363636365,217.57575757575756,69,16,23,27,5,2,5,94,94,123,106,98,84,81,112,114,122,No,2.0,0.0,0.0
PRV52829,34,326,945,Both_Service,1,0,0,824,0.87,1.7015873015873015,443.8095238095238,72,136,190,300,24,1,1,1556,1494,1741,1661,1556,1190,1149,1568,1631,1782,No,3.0,0.0,1.0
PRV52835,39,57,84,Both_Service,1,0,0,54,0.64,1.7380952380952381,2306.190476190476,76,20,37,54,1,1,1,138,136,149,142,137,116,100,147,138,157,No,3.0,0.0,0.0
PRV52843,134,190,369,Both_Service,1,0,0,236,0.64,1.6883468834688347,2592.5311653116532,72,84,106,168,16,3,3,590,592,707,594,563,460,447,617,629,697,Yes,6.0,1.0,0.0
PRV52847,20,75,140,Both_Service,1,0,0,96,0.69,4.057142857142857,7602.428571428572,74,27,48,69,4,1,1,205,203,261,221,204,159,153,234,250,261,Yes,2.0,1.0,0.0
PRV52851,21,35,60,Both_Service,1,0,0,46,0.77,1.8166666666666667,1688.1666666666667,70,11,24,31,1,1,2,98,96,113,99,91,75,74,99,95,116,No,4.0,0.0,0.0
PRV52862,29,67,91,Both_Service,1,0,0,30,0.33,4.186813186813187,5920.395604395604,72,26,41,59,6,1,1,150,135,166,142,132,122,111,158,146,165,No,1.0,0.0,1.0
PRV52868,30,93,163,Both_Service,1,0,0,106,0.65,3.374233128834356,4027.558282208589,70,32,61,82,8,1,2,279,250,287,263,259,213,201,287,268,306,Yes,2.0,1.0,0.0
PRV52870,9,220,714,Both_Service,1,0,0,250,0.35,1.803921568627451,795.0980392156863,72,83,137,201,17,1,1,1118,1079,1316,1207,1095,932,837,1178,1208,1339,Yes,2.0,1.0,1.0
PRV52884,5,213,906,Outpatient,0,0,1,400,0.44,1.640176600441501,334.6026490066225,73,84,129,191,19,2,1,1464,1434,1759,1506,1364,1163,1105,1566,1540,1782,Yes,1.0,1.0,3.0
PRV52889,36,363,1073,Both_Service,1,0,0,866,0.81,1.2087604846225535,723.0158434296366,74,154,209,329,28,4,2,1677,1682,1992,1766,1636,1343,1302,1777,1824,2020,No,4.0,0.0,1.0
PRV52893,10,227,561,Outpatient,0,0,1,398,0.71,1.4260249554367201,370.96256684491976,70,107,120,207,16,3,1,898,859,1035,956,900,702,712,931,969,1066,No,1.0,0.0,2.0
PRV52935,2,85,374,Outpatient,0,0,1,188,0.5,1.9946524064171123,393.5561497326203,72,34,51,76,7,1,1,540,616,654,610,568,450,451,601,677,686,No,0.0,0.0,2.0
PRV52980,2,229,737,Outpatient,0,0,1,272,0.37,1.2265943012211669,243.59565807327002,74,105,124,222,4,2,1,1185,1217,1382,1293,1151,924,915,1283,1249,1408,No,0.0,0.0,1.0
PRV52982,16,231,731,Outpatient,0,0,1,182,0.25,1.7824897400820794,324.2407660738714,74,84,147,227,1,2,1,1201,1155,1332,1220,1176,957,924,1215,1283,1376,Yes,0.0,0.0,2.0
PRV52985,100,500,1612,Both_Service,1,0,0,418,0.26,2.009925558312655,1377.8176178660049,74,206,294,487,4,7,2,2512,2497,2957,2661,2530,2078,1990,2737,2660,3012,Yes,5.0,1.0,3.0
PRV52989,90,138,236,Both_Service,1,0,0,118,0.5,3.0466101694915255,6144.703389830508,74,63,75,131,4,2,1,372,356,443,384,363,295,279,392,412,437,Yes,2.0,1.0,0.0
PRV53000,260,469,1009,Outpatient,0,0,1,612,0.61,1.8166501486620417,306.6501486620416,74,179,290,443,16,6,4,1589,1615,1834,1713,1561,1298,1249,1698,1671,1922,No,6.0,0.0,0.0
PRV53100,15,74,171,Both_Service,1,0,0,82,0.48,2.327485380116959,722.187134502924,71,31,43,69,1,2,2,270,274,312,289,274,235,200,297,281,325,No,3.0,0.0,0.0
PRV53113,23,61,132,Outpatient,0,0,1,102,0.77,1.6515151515151516,237.34848484848484,73,28,33,55,3,1,2,193,208,258,225,217,181,165,219,221,251,No,4.0,0.0,0.0
PRV53120,45,59,95,Both_Service,1,0,0,60,0.63,1.5894736842105264,1719.4947368421053,76,27,32,54,3,1,1,154,147,170,151,146,118,107,158,154,180,No,8.0,0.0,0.0
PRV53121,40,279,814,Both_Service,1,0,0,470,0.58,1.7346437346437347,1014.953316953317,73,112,167,265,7,6,1,1326,1275,1498,1332,1220,1056,935,1376,1315,1506,Yes,7.0,1.0,1.0
PRV53133,61,106,272,Outpatient,0,0,1,226,0.83,1.6433823529411764,307.6102941176471,74,41,65,95,6,3,2,433,435,492,447,414,362,351,435,462,501,No,3.0,0.0,0.0
PRV53136,24,40,78,Both_Service,1,0,0,70,0.9,2.8974358974358974,4307.846153846154,72,18,22,35,3,1,1,117,107,135,119,122,89,91,131,125,148,Yes,2.0,1.0,0.0
PRV53141,23,93,138,Both_Service,1,0,0,66,0.48,2.9420289855072466,3228.391304347826,74,37,56,83,6,2,2,220,218,250,230,202,170,164,235,219,251,No,6.0,0.0,1.0
PRV53142,79,98,185,Both_Service,1,0,0,148,0.8,3.1621621621621623,3596.745945945946,72,42,56,90,5,2,1,285,285,334,296,265,223,222,316,281,351,Yes,8.0,1.0,1.0
PRV53253,66,94,176,Outpatient,0,0,1,132,0.75,2.1420454545454546,283.92045454545456,70,49,45,87,3,2,2,275,268,321,305,259,236,213,301,286,329,No,4.0,0.0,0.0
PRV53269,157,357,681,Both_Service,1,0,0,450,0.66,2.5580029368575623,2596.6226138032307,73,157,200,331,21,1,4,1066,1031,1267,1153,1028,846,811,1083,1103,1259,Yes,7.0,1.0,1.0
PRV53392,45,80,130,Outpatient,0,0,1,62,0.48,2.792307692307692,343.61538461538464,72,29,51,51,20,6,3,197,191,233,213,190,161,151,213,222,242,No,1.0,0.0,1.0
PRV53394,23,368,1739,Both_Service,1,0,0,1052,0.6,1.7498562392179413,625.196089706728,73,160,208,275,89,3,1,2674,2616,3214,2829,2585,2139,2134,2846,2879,3256,No,4.0,0.0,5.0
PRV53401,99,275,479,Both_Service,1,0,0,352,0.73,2.780793319415449,3721.6576200417535,73,113,162,203,57,8,7,745,718,859,763,737,591,580,787,787,899,Yes,4.0,1.0,0.0
PRV53405,90,164,303,Both_Service,1,0,0,228,0.75,2.6534653465346536,1167.6039603960396,72,69,95,130,24,7,3,476,480,538,495,480,363,357,518,532,572,No,9.0,0.0,1.0
PRV53421,25,110,198,Both_Service,1,0,0,138,0.7,4.762626262626263,8897.40404040404,72,47,63,85,19,3,3,317,295,350,306,307,246,237,318,335,360,Yes,2.0,1.0,0.0
PRV53447,20,35,63,Outpatient,0,0,1,48,0.76,0.3968253968253968,169.84126984126985,73,11,24,26,7,1,1,99,94,112,106,106,74,69,92,102,112,No,1.0,0.0,0.0
PRV53606,37,74,131,Outpatient,0,0,1,110,0.84,1.2061068702290076,168.54961832061068,73,30,44,66,3,2,3,218,209,235,222,198,171,165,223,232,251,No,4.0,0.0,0.0
PRV53608,86,176,323,Outpatient,0,0,1,248,0.77,0.7647058823529411,262.3219814241486,72,81,95,158,9,3,6,531,524,589,545,505,428,415,566,560,610,No,6.0,0.0,0.0
PRV53609,46,176,286,Both_Service,1,0,0,206,0.72,2.055944055944056,334.8811188811189,73,77,99,151,12,5,8,447,464,536,472,449,367,349,485,503,547,No,3.0,0.0,1.0
PRV53613,38,127,221,Both_Service,1,0,0,172,0.78,1.9411764705882353,1500.4615384615386,73,57,70,110,13,2,2,365,360,413,351,343,285,279,383,370,413,No,2.0,0.0,0.0
PRV53618,82,203,351,Both_Service,1,0,0,230,0.66,2.011396011396011,548.4957264957264,71,99,104,177,16,6,4,558,562,633,552,548,451,445,582,584,672,No,7.0,0.0,1.0
PRV53620,44,122,181,Both_Service,1,0,0,106,0.59,1.839779005524862,686.7624309392265,72,43,79,111,5,3,3,288,303,341,301,269,238,235,302,308,337,No,5.0,0.0,1.0
PRV53621,21,75,139,Outpatient,0,0,1,116,0.83,1.618705035971223,274.7482014388489,72,35,40,65,5,1,4,217,209,268,227,217,167,173,226,227,253,No,3.0,0.0,0.0
PRV53623,7,395,1200,Outpatient,0,0,1,614,0.51,0.9491666666666667,288.475,73,168,227,388,3,2,2,1958,1960,2205,2095,1833,1572,1505,2083,2097,2318,Yes,1.0,1.0,0.0
PRV53624,81,140,228,Outpatient,0,0,1,170,0.75,1.3157894736842106,287.8070175438597,73,55,85,129,6,3,2,375,375,404,378,354,298,285,390,387,433,No,5.0,0.0,1.0
PRV53625,54,128,233,Outpatient,0,0,1,172,0.74,1.7339055793991416,303.3047210300429,73,51,77,113,7,3,5,362,371,425,370,365,305,301,410,396,437,No,4.0,0.0,0.0
PRV53628,41,178,328,Both_Service,1,0,0,252,0.77,1.524390243902439,459.6524390243902,73,81,97,146,30,1,1,524,512,619,526,504,419,422,540,544,628,No,4.0,0.0,1.0
PRV53634,3,286,736,Outpatient,0,0,1,478,0.65,1.4279891304347827,314.7826086956522,74,119,167,269,10,5,2,1141,1184,1298,1276,1169,911,912,1244,1223,1405,No,0.0,0.0,2.0
PRV53638,11,54,132,Outpatient,0,0,1,42,0.32,2.3863636363636362,412.1969696969697,70,27,27,51,1,1,1,191,217,239,208,189,160,167,203,211,230,No,3.0,0.0,0.0
PRV53670,17,788,1392,Outpatient,0,0,1,438,0.31,1.4001436781609196,284.07327586206895,74,347,441,602,159,22,5,2232,2214,2546,2412,2213,1773,1719,2338,2285,2675,Yes,0.0,0.0,4.0
PRV53672,9,377,567,Outpatient,0,0,1,160,0.28,1.3721340388007055,291.5520282186949,73,165,212,271,90,14,2,906,886,1034,959,879,724,718,943,935,1094,No,0.0,0.0,0.0
PRV53674,13,384,565,Outpatient,0,0,1,138,0.24,1.3557522123893806,320.5132743362832,75,164,220,303,70,10,1,873,869,1017,952,884,700,680,947,944,1074,No,0.0,0.0,4.0
PRV53675,90,276,378,Both_Service,1,0,0,162,0.43,2.4708994708994707,2373.8888888888887,73,117,159,230,38,5,3,603,606,688,625,585,491,473,644,637,721,No,2.0,0.0,0.0
PRV53676,2,374,531,Outpatient,0,0,1,120,0.23,1.5404896421845575,377.57062146892656,75,171,203,283,79,10,2,852,835,977,935,850,694,650,901,892,999,No,0.0,0.0,1.0
PRV53677,37,172,639,Both_Service,1,0,0,154,0.24,1.699530516431925,1444.3630672926447,75,60,112,130,37,4,1,1046,975,1177,1053,987,767,774,1110,1116,1233,Yes,0.0,0.0,0.0
PRV53679,12,667,1034,Outpatient,0,0,1,416,0.4,1.3471953578336557,347.4661508704062,74,301,366,518,132,13,4,1637,1663,1869,1736,1636,1356,1296,1749,1730,1977,No,0.0,0.0,1.0
PRV53680,21,25,46,Outpatient,0,0,1,38,0.83,2.0434782608695654,284.7826086956522,75,12,13,14,9,1,1,75,70,85,72,69,56,58,74,74,86,No,1.0,0.0,0.0
PRV53682,6,130,428,Outpatient,0,0,1,126,0.29,1.7686915887850467,286.0981308411215,74,45,85,95,28,5,2,678,669,737,729,625,561,534,706,720,815,No,0.0,0.0,3.0
PRV53686,3,232,338,Outpatient,0,0,1,92,0.27,1.2958579881656804,277.10059171597635,74,109,123,167,60,4,1,552,527,625,583,522,430,415,578,569,649,No,0.0,0.0,0.0
PRV53689,8,383,602,Outpatient,0,0,1,82,0.14,1.7641196013289036,341.7607973421927,75,174,209,277,87,18,1,974,958,1131,1034,957,788,752,1037,1013,1144,No,0.0,0.0,2.0
PRV53692,44,216,297,Both_Service,1,0,0,106,0.36,3.9326599326599325,5963.744107744108,74,93,123,158,52,4,2,451,441,543,464,465,370,342,509,479,531,Yes,0.0,0.0,0.0
PRV53698,36,72,119,Outpatient,0,0,1,84,0.71,2.6134453781512605,394.11764705882354,75,33,39,56,12,3,1,182,185,223,200,192,153,151,204,199,231,No,0.0,0.0,0.0
PRV53700,2,454,1181,Outpatient,0,0,1,540,0.46,1.0872142252328536,248.6367485182049,74,189,265,345,98,7,4,1924,1871,2193,2022,1882,1535,1445,2041,2036,2233,No,0.0,0.0,1.0
PRV53702,8,729,1191,Outpatient,0,0,1,362,0.3,1.4710327455919396,286.4903442485306,74,291,438,551,145,27,6,1860,1894,2207,2027,1893,1539,1454,1992,1983,2273,No,0.0,0.0,2.0
PRV53705,31,57,90,Both_Service,1,0,0,66,0.73,1.2333333333333334,853.6444444444444,75,23,34,43,9,1,4,155,143,167,147,134,118,105,143,145,174,No,2.0,0.0,0.0
PRV53706,110,445,649,Both_Service,1,0,0,352,0.54,3.8751926040061635,6237.904468412943,74,196,249,351,71,16,7,1001,958,1153,1026,963,810,753,1105,1038,1213,Yes,7.0,1.0,1.0
PRV53710,31,255,494,Both_Service,1,0,0,218,0.44,2.0364372469635628,1697.3157894736842,74,102,153,197,52,4,2,813,779,921,831,776,631,568,832,865,935,No,4.0,0.0,2.0
PRV53712,48,203,368,Both_Service,1,0,0,262,0.71,4.978260869565218,8817.91304347826,74,81,122,144,50,6,3,577,559,687,572,564,460,428,638,586,688,Yes,2.0,1.0,0.0
PRV53720,1,51,96,Outpatient,0,0,1,82,0.85,1.3333333333333333,274.4791666666667,69,16,35,26,23,1,1,153,155,180,162,156,129,123,152,165,185,No,1.0,0.0,0.0
PRV53743,9,31,46,Outpatient,0,0,1,30,0.65,0.8478260869565217,446.7391304347826,70,11,20,22,6,1,2,70,74,89,80,64,50,54,81,80,90,No,0.0,0.0,0.0
PRV53745,7,20,25,Outpatient,0,0,1,4,0.16,3.24,185.6,76,8,12,14,2,3,1,42,43,47,46,44,35,26,41,42,50,No,0.0,0.0,0.0
PRV53750,24,380,1811,Both_Service,1,0,0,1132,0.63,1.447266703478741,286.65709552733296,73,181,199,351,17,6,6,2821,2882,3346,3073,2778,2248,2208,2929,2929,3517,No,1.0,0.0,2.0
PRV53756,21,59,91,Outpatient,0,0,1,64,0.7,1.4065934065934067,295.7142857142857,70,21,38,54,2,2,1,134,149,172,151,134,110,106,148,154,168,No,0.0,0.0,0.0
PRV53757,20,54,88,Both_Service,1,0,0,64,0.73,2.7954545454545454,540.6590909090909,73,20,34,44,3,2,5,130,138,165,151,143,111,103,150,156,164,No,3.0,0.0,0.0
PRV53761,25,38,62,Outpatient,0,0,1,48,0.77,1.4516129032258065,259.51612903225805,70,17,21,30,5,1,2,98,99,118,102,95,82,75,104,104,124,No,1.0,0.0,0.0
PRV53762,96,557,978,Both_Service,1,0,0,720,0.74,1.9703476482617588,1796.7934560327199,73,238,319,452,70,23,12,1550,1515,1797,1620,1510,1211,1170,1633,1624,1839,Yes,1.0,1.0,1.0
PRV53764,26,38,63,Both_Service,1,0,0,48,0.76,1.6507936507936507,368.984126984127,74,16,22,33,2,1,2,96,87,117,102,100,75,81,94,104,111,No,3.0,0.0,0.0
PRV53765,19,66,101,Outpatient,0,0,1,68,0.67,1.0,415.94059405940595,75,28,38,53,9,2,2,151,165,186,167,159,137,126,171,174,189,No,1.0,0.0,0.0
PRV53768,35,59,92,Both_Service,1,0,0,60,0.65,1.7173913043478262,721.3913043478261,69,31,28,51,5,2,1,135,140,175,156,140,116,115,160,162,169,No,2.0,0.0,0.0
PRV53769,157,354,557,Both_Service,1,0,0,360,0.65,3.3357271095152603,4845.547576301616,73,151,203,317,16,10,11,871,852,1017,902,848,693,656,938,889,1053,Yes,5.0,1.0,1.0
PRV53770,87,239,432,Both_Service,1,0,0,358,0.83,2.7685185185185186,3794.8611111111113,74,108,131,215,13,6,5,683,673,798,729,667,533,555,735,734,804,No,5.0,0.0,2.0
PRV53771,25,50,94,Outpatient,0,0,1,86,0.91,1.1914893617021276,443.93617021276594,69,23,27,43,3,1,3,144,139,169,148,147,124,116,161,160,180,No,0.0,0.0,0.0
PRV53773,197,531,904,Outpatient,0,0,1,674,0.75,1.424778761061947,319.20353982300884,73,220,311,450,44,20,17,1475,1454,1648,1539,1431,1177,1146,1505,1506,1712,No,5.0,0.0,1.0
PRV53774,75,206,386,Both_Service,1,0,0,324,0.84,2.7357512953367875,2881.0,74,88,118,187,14,2,3,611,602,709,649,578,482,482,639,656,727,No,1.0,0.0,0.0
PRV53776,84,191,317,Both_Service,1,0,0,234,0.74,2.0378548895899056,2745.8927444794954,74,79,112,166,13,7,5,514,495,580,533,504,408,384,537,547,601,Yes,3.0,1.0,1.0
PRV53781,223,371,606,Both_Service,1,0,0,426,0.7,2.4141914191419143,2437.2871287128714,73,155,216,320,32,11,8,953,961,1123,1004,925,760,714,1000,991,1145,Yes,5.0,1.0,0.0
PRV53782,18,39,76,Outpatient,0,0,1,46,0.61,1.6842105263157894,357.10526315789474,72,15,24,31,1,1,6,130,122,143,128,122,99,96,140,133,143,No,0.0,0.0,0.0
PRV53785,77,124,204,Outpatient,0,0,1,150,0.74,0.8970588235294118,452.45098039215685,75,50,74,110,9,2,3,319,323,378,331,304,249,256,339,344,389,No,3.0,0.0,1.0
PRV53786,15,538,2371,Both_Service,1,0,0,1980,0.84,1.3956136651202025,549.498945592577,73,230,308,484,22,24,8,3703,3834,4349,4033,3742,3052,2927,4123,3945,4475,Yes,3.0,1.0,3.0
PRV53787,30,74,119,Both_Service,1,0,0,90,0.76,3.1260504201680672,4669.142857142857,70,36,38,62,4,4,4,178,183,217,181,180,145,144,185,198,217,Yes,2.0,1.0,1.0
PRV53790,242,470,766,Both_Service,1,0,0,546,0.71,2.177545691906005,1234.107049608355,73,205,265,397,38,20,15,1239,1226,1375,1294,1200,1004,950,1288,1283,1473,Yes,2.0,1.0,2.0
PRV53791,29,90,150,Both_Service,1,0,0,116,0.77,1.5133333333333334,825.2533333333333,73,35,55,76,8,3,3,243,240,276,259,225,198,188,243,249,289,No,4.0,0.0,0.0
PRV53794,92,160,270,Outpatient,0,0,1,206,0.76,0.9444444444444444,284.25925925925924,73,74,86,141,10,4,5,449,421,501,472,416,353,334,456,464,519,No,1.0,0.0,0.0
PRV53797,7,2020,6887,Outpatient,0,0,1,4300,0.62,1.3124727747930884,283.9959343691012,73,827,1193,1834,89,71,26,10872,10925,12658,11742,10766,8886,8560,11661,11654,13102,Yes,0.0,0.0,13.0
PRV53798,16,38,61,Outpatient,0,0,1,46,0.75,0.03278688524590164,346.88524590163934,73,7,31,35,1,1,1,98,97,111,99,89,81,69,91,102,113,No,0.0,0.0,0.0
PRV53799,265,676,1166,Both_Service,1,0,0,826,0.71,1.4476843910806174,432.3310463121784,74,274,402,595,50,15,16,1877,1833,2115,1956,1792,1448,1402,1950,1970,2195,No,8.0,0.0,3.0
PRV53801,39,58,91,Outpatient,0,0,1,64,0.7,0.5604395604395604,421.2087912087912,74,25,33,53,3,1,1,145,152,167,159,145,116,109,159,158,177,No,0.0,0.0,1.0
PRV53802,29,76,132,Both_Service,1,0,0,104,0.79,3.856060606060606,6517.818181818182,71,34,42,63,5,6,2,196,194,250,203,193,153,158,226,212,246,No,1.0,0.0,0.0
PRV53805,37,69,114,Outpatient,0,0,1,88,0.77,0.5350877192982456,324.82456140350877,71,34,35,56,5,3,5,186,180,220,202,175,154,136,193,188,214,No,3.0,0.0,0.0
PRV53806,47,161,290,Outpatient,0,0,1,234,0.81,2.472413793103448,303.2068965517241,72,62,99,143,9,4,5,464,455,542,491,472,382,363,483,486,552,No,2.0,0.0,1.0
PRV53807,79,155,247,Both_Service,1,0,0,178,0.72,1.7004048582995952,2354.8744939271255,73,58,97,132,11,5,7,385,380,454,393,371,312,299,415,419,463,No,4.0,0.0,2.0
PRV53808,146,468,731,Both_Service,1,0,0,476,0.65,3.121751025991792,4170.6785225718195,73,210,258,409,26,20,13,1128,1134,1323,1192,1119,913,876,1213,1220,1357,Yes,4.0,1.0,1.0
PRV53814,8,52,82,Both_Service,1,0,0,58,0.71,1.4024390243902438,722.6585365853658,76,18,34,48,2,1,1,116,124,143,135,125,107,97,139,134,155,No,2.0,0.0,0.0
PRV53816,3,177,272,Outpatient,0,0,1,156,0.57,1.6213235294117647,318.97058823529414,73,77,100,165,7,2,3,433,414,502,452,424,337,352,458,462,525,No,0.0,0.0,1.0
PRV53819,1,40,71,Outpatient,0,0,1,36,0.51,2.1267605633802815,403.5211267605634,70,19,21,33,3,2,2,104,109,136,119,111,86,96,117,129,138,No,1.0,0.0,0.0
PRV53824,1,91,152,Outpatient,0,0,1,76,0.5,0.9210526315789473,323.0921052631579,74,30,61,82,5,3,1,233,241,281,248,239,189,182,245,253,293,No,0.0,0.0,0.0
PRV53831,2,71,125,Outpatient,0,0,1,84,0.67,1.4,366.88,69,37,34,65,3,1,2,191,189,224,200,206,161,151,216,209,241,No,0.0,0.0,0.0
PRV53836,1,44,72,Outpatient,0,0,1,46,0.64,0.5833333333333334,250.27777777777777,74,19,25,38,4,1,1,103,101,136,109,110,84,81,123,118,129,No,1.0,0.0,0.0
PRV53838,1,148,282,Outpatient,0,0,1,176,0.62,0.8900709219858156,309.8936170212766,73,64,84,141,4,1,2,444,459,522,476,460,381,350,500,477,536,No,1.0,0.0,0.0
PRV53855,8,17,27,Inpatient,0,1,0,14,0.52,3.6296296296296298,7808.740740740741,71,7,10,13,2,1,1,35,32,51,43,38,33,28,50,43,53,Yes,0.0,0.0,0.0
PRV53859,7,134,195,Outpatient,0,0,1,104,0.53,1.9692307692307693,246.46153846153845,71,50,84,120,7,4,3,308,301,373,338,310,246,238,326,332,374,No,0.0,0.0,0.0
PRV53871,6,531,2089,Outpatient,0,0,1,1738,0.83,1.2134992819530876,223.6668262326472,72,213,318,453,65,8,5,3277,3361,3813,3450,3133,2739,2561,3418,3519,3943,No,0.0,0.0,3.0
PRV53874,15,416,885,Outpatient,0,0,1,722,0.82,1.424858757062147,293.54802259887003,72,178,238,347,61,7,1,1466,1414,1617,1485,1462,1154,1101,1470,1487,1677,No,2.0,0.0,2.0
PRV53884,61,226,396,Both_Service,1,0,0,254,0.64,2.669191919191919,3799.186868686869,73,94,132,188,30,4,4,613,606,734,651,612,504,482,640,662,746,Yes,3.0,1.0,1.0
PRV53887,6,213,758,Outpatient,0,0,1,320,0.42,1.3311345646437995,278.91820580474933,72,103,110,190,19,2,2,1206,1217,1427,1252,1176,1004,945,1228,1278,1468,Yes,1.0,1.0,2.0
PRV53889,116,187,296,Both_Service,1,0,0,202,0.68,1.222972972972973,506.77702702702703,72,81,106,158,19,5,5,467,462,535,499,470,399,364,487,519,568,No,1.0,0.0,1.0
PRV53895,3,576,1794,Outpatient,0,0,1,1042,0.58,1.8617614269788183,331.9509476031215,72,242,334,490,72,11,3,2813,2793,3307,3048,2835,2292,2253,2997,3012,3405,Yes,0.0,0.0,2.0
PRV53896,26,38,64,Outpatient,0,0,1,42,0.66,0.890625,274.375,73,13,25,34,2,1,1,97,105,122,120,100,81,79,105,110,124,No,1.0,0.0,0.0
PRV53900,11,317,1059,Outpatient,0,0,1,540,0.51,1.6817752596789424,271.9452313503305,73,140,177,284,26,6,1,1642,1644,1930,1759,1577,1380,1264,1802,1744,2000,Yes,0.0,0.0,3.0
PRV53905,37,72,125,Outpatient,0,0,1,96,0.77,1.768,292.16,75,27,45,62,6,1,3,208,195,234,219,190,161,152,204,212,238,No,6.0,0.0,0.0
PRV53907,66,120,186,Outpatient,0,0,1,120,0.65,0.9838709677419355,362.36559139784947,71,52,68,92,18,8,2,297,294,326,306,296,238,235,291,318,350,No,2.0,0.0,0.0
PRV53910,59,91,148,Both_Service,1,0,0,104,0.7,3.439189189189189,3271.5945945945946,74,45,46,75,12,3,1,230,215,265,236,223,185,180,260,230,278,No,2.0,0.0,0.0
PRV53911,55,201,695,Both_Service,1,0,0,318,0.46,1.9841726618705036,804.3280575539568,74,91,110,173,22,5,1,1052,1028,1260,1098,1137,855,800,1117,1227,1279,Yes,3.0,1.0,1.0
PRV53912,41,61,98,Outpatient,0,0,1,64,0.65,2.561224489795918,278.3673469387755,73,32,29,57,1,2,1,159,155,180,156,155,133,128,175,165,189,No,4.0,0.0,0.0
PRV53913,54,129,200,Outpatient,0,0,1,138,0.69,1.685,293.0,73,53,76,115,11,2,1,316,313,347,328,305,235,235,338,335,382,No,4.0,0.0,1.0
PRV53915,27,434,908,Outpatient,0,0,1,726,0.8,1.1519823788546255,288.9537444933921,73,184,250,362,66,5,1,1442,1444,1668,1512,1466,1165,1112,1546,1524,1709,No,1.0,0.0,0.0
PRV53917,28,106,257,Both_Service,1,0,0,114,0.44,1.867704280155642,589.5875486381323,73,43,63,93,10,2,1,406,405,467,398,391,336,315,445,439,491,No,8.0,0.0,1.0
