Provider,NetworkDegree,isFraudConnected,NoPhysicianCount
PRV52216,0.0,0.0,0.0
PRV52218,0.0,0.0,1.0
PRV52220,0.0,0.0,0.0
PRV52221,0.0,0.0,0.0
PRV52225,0.0,0.0,0.0
PRV52226,0.0,0.0,0.0
PRV52235,0.0,0.0,0.0
PRV52253,0.0,0.0,0.0
PRV52254,0.0,0.0,0.0
PRV52260,0.0,0.0,0.0
PRV52265,0.0,0.0,0.0
PRV52266,0.0,0.0,0.0
PRV52267,0.0,0.0,0.0
PRV52271,0.0,0.0,0.0
PRV52272,0.0,0.0,0.0
PRV52274,0.0,0.0,0.0
PRV52276,0.0,0.0,0.0
PRV52278,0.0,0.0,0.0
PRV52279,0.0,0.0,0.0
PRV52280,0.0,0.0,0.0
PRV52281,0.0,0.0,0.0
PRV52283,0.0,0.0,1.0
PRV52284,0.0,0.0,0.0
PRV52286,0.0,0.0,0.0
PRV52288,0.0,0.0,0.0
PRV52292,0.0,0.0,0.0
PRV52295,0.0,0.0,0.0
PRV52296,0.0,0.0,0.0
PRV52310,0.0,0.0,5.0
PRV52312,0.0,0.0,0.0
PRV52313,0.0,0.0,2.0
PRV52323,0.0,0.0,1.0
PRV52326,0.0,0.0,0.0
PRV52328,0.0,0.0,0.0
PRV52337,0.0,0.0,0.0
PRV52353,0.0,0.0,0.0
PRV52355,0.0,0.0,0.0
PRV52357,0.0,0.0,0.0
PRV52358,0.0,0.0,0.0
PRV52365,0.0,0.0,1.0
PRV52380,0.0,0.0,0.0
PRV52392,0.0,0.0,0.0
PRV52397,0.0,0.0,0.0
PRV52402,0.0,0.0,0.0
PRV52411,0.0,0.0,0.0
PRV52416,0.0,0.0,0.0
PRV52417,0.0,0.0,0.0
PRV52425,0.0,0.0,0.0
PRV52431,0.0,0.0,1.0
PRV52434,0.0,0.0,0.0
PRV52439,0.0,0.0,2.0
PRV52440,0.0,0.0,0.0
PRV52441,0.0,0.0,2.0
PRV52443,0.0,0.0,0.0
PRV52446,0.0,0.0,0.0
PRV52448,0.0,0.0,0.0
PRV52451,0.0,0.0,0.0
PRV52452,0.0,0.0,0.0
PRV52453,0.0,0.0,0.0
PRV52454,0.0,0.0,0.0
PRV52456,0.0,0.0,0.0
PRV52457,0.0,0.0,1.0
PRV52458,0.0,0.0,0.0
PRV52459,0.0,0.0,0.0
PRV52461,0.0,0.0,0.0
PRV52462,0.0,0.0,0.0
PRV52463,0.0,0.0,0.0
PRV52464,0.0,0.0,0.0
PRV52470,0.0,0.0,0.0
PRV52471,0.0,0.0,0.0
PRV52473,0.0,0.0,0.0
PRV52482,0.0,0.0,0.0
PRV52483,0.0,0.0,1.0
PRV52485,0.0,0.0,0.0
PRV52493,0.0,0.0,0.0
PRV52494,0.0,0.0,0.0
PRV52495,0.0,0.0,0.0
PRV52506,0.0,0.0,0.0
PRV52512,0.0,0.0,1.0
PRV52515,0.0,0.0,0.0
PRV52519,0.0,0.0,0.0
PRV52523,0.0,0.0,0.0
PRV52525,0.0,0.0,0.0
PRV52527,0.0,0.0,0.0
PRV52530,0.0,0.0,0.0
PRV52535,0.0,0.0,0.0
PRV52536,0.0,0.0,0.0
PRV52537,0.0,0.0,0.0
PRV52540,0.0,0.0,0.0
PRV52541,0.0,0.0,0.0
PRV52542,0.0,0.0,0.0
PRV52544,0.0,0.0,0.0
PRV52545,0.0,0.0,0.0
PRV52547,0.0,0.0,0.0
PRV52548,0.0,0.0,0.0
PRV52551,0.0,0.0,0.0
PRV52553,0.0,0.0,0.0
PRV52557,0.0,0.0,0.0
PRV52559,0.0,0.0,2.0
PRV52560,0.0,0.0,0.0
PRV52561,0.0,0.0,2.0
PRV52563,0.0,0.0,1.0
PRV52564,0.0,0.0,0.0
PRV52571,0.0,0.0,0.0
PRV52572,0.0,0.0,0.0
PRV52573,0.0,0.0,0.0
PRV52577,0.0,0.0,0.0
PRV52580,0.0,0.0,1.0
PRV52581,0.0,0.0,1.0
PRV52582,0.0,0.0,0.0
PRV52586,0.0,0.0,0.0
PRV52587,0.0,0.0,0.0
PRV52588,0.0,0.0,0.0
PRV52590,0.0,0.0,1.0
PRV52591,0.0,0.0,0.0
PRV52592,0.0,0.0,0.0
PRV52593,0.0,0.0,0.0
PRV52596,0.0,0.0,0.0
PRV52599,0.0,0.0,0.0
PRV52602,0.0,0.0,0.0
PRV52604,0.0,0.0,0.0
PRV52605,0.0,0.0,1.0
PRV52607,0.0,0.0,0.0
PRV52608,0.0,0.0,0.0
PRV52609,0.0,0.0,1.0
PRV52611,0.0,0.0,0.0
PRV52614,0.0,0.0,0.0
PRV52615,0.0,0.0,0.0
PRV52626,0.0,0.0,0.0
PRV52628,0.0,0.0,5.0
PRV52629,0.0,0.0,0.0
PRV52631,0.0,0.0,3.0
PRV52633,0.0,0.0,3.0
PRV52636,0.0,0.0,0.0
PRV52638,0.0,0.0,0.0
PRV52642,0.0,0.0,1.0
PRV52644,0.0,0.0,0.0
PRV52645,0.0,0.0,2.0
PRV52649,0.0,0.0,5.0
PRV52651,0.0,0.0,0.0
PRV52652,0.0,0.0,6.0
PRV52654,0.0,0.0,1.0
PRV52656,0.0,0.0,4.0
PRV52657,0.0,0.0,2.0
PRV52658,0.0,0.0,0.0
PRV52659,0.0,0.0,0.0
PRV52660,0.0,0.0,0.0
PRV52661,0.0,0.0,0.0
PRV52663,0.0,0.0,2.0
PRV52665,0.0,0.0,4.0
PRV52666,0.0,0.0,0.0
PRV52667,0.0,0.0,0.0
PRV52669,0.0,0.0,0.0
PRV52670,0.0,0.0,0.0
PRV52671,0.0,0.0,0.0
PRV52672,0.0,0.0,0.0
PRV52673,0.0,0.0,0.0
PRV52674,0.0,0.0,0.0
PRV52676,0.0,0.0,0.0
PRV52679,0.0,0.0,0.0
PRV52681,0.0,0.0,0.0
PRV52684,0.0,0.0,0.0
PRV52690,0.0,0.0,1.0
PRV52692,0.0,0.0,0.0
PRV52694,0.0,0.0,0.0
PRV52695,0.0,0.0,0.0
PRV52696,0.0,0.0,0.0
PRV52700,0.0,0.0,0.0
PRV52703,0.0,0.0,0.0
PRV52704,0.0,0.0,0.0
PRV52713,0.0,0.0,0.0
PRV52714,0.0,0.0,0.0
PRV52719,0.0,0.0,0.0
PRV52721,0.0,0.0,0.0
PRV52723,0.0,0.0,2.0
PRV52724,0.0,0.0,1.0
PRV52725,0.0,0.0,0.0
PRV52726,0.0,0.0,0.0
PRV52729,0.0,0.0,0.0
PRV52731,0.0,0.0,0.0
PRV52732,0.0,0.0,0.0
PRV52733,0.0,0.0,0.0
PRV52736,0.0,0.0,0.0
PRV52738,0.0,0.0,0.0
PRV52739,0.0,0.0,0.0
PRV52741,0.0,0.0,0.0
PRV52742,0.0,0.0,0.0
PRV52743,0.0,0.0,0.0
PRV52744,0.0,0.0,0.0
PRV52745,0.0,0.0,0.0
PRV52747,0.0,0.0,0.0
PRV52748,0.0,0.0,0.0
PRV52750,0.0,0.0,1.0
PRV52751,0.0,0.0,0.0
PRV52752,0.0,0.0,0.0
PRV52753,0.0,0.0,0.0
PRV52756,0.0,0.0,0.0
PRV52761,0.0,0.0,0.0
PRV52763,0.0,0.0,0.0
PRV52767,0.0,0.0,0.0
PRV52768,0.0,0.0,0.0
PRV52769,0.0,0.0,0.0
PRV52775,0.0,0.0,0.0
PRV52778,0.0,0.0,0.0
PRV52782,0.0,0.0,0.0
PRV52783,0.0,0.0,0.0
PRV52784,0.0,0.0,0.0
PRV52786,0.0,0.0,0.0
PRV52787,0.0,0.0,0.0
PRV52788,0.0,0.0,1.0
PRV52789,0.0,0.0,0.0
PRV52792,0.0,0.0,0.0
PRV52793,0.0,0.0,0.0
PRV52794,0.0,0.0,0.0
PRV52795,0.0,0.0,0.0
PRV52796,0.0,0.0,0.0
PRV52797,0.0,0.0,0.0
PRV52798,0.0,0.0,0.0
PRV52799,0.0,0.0,0.0
PRV52803,0.0,0.0,0.0
PRV52804,0.0,0.0,0.0
PRV52806,0.0,0.0,0.0
PRV52807,0.0,0.0,0.0
PRV52808,0.0,0.0,0.0
PRV52810,0.0,0.0,0.0
PRV52814,0.0,0.0,0.0
PRV52815,0.0,0.0,0.0
PRV52816,0.0,0.0,0.0
PRV52821,0.0,0.0,3.0
PRV52822,0.0,0.0,0.0
PRV52827,0.0,0.0,4.0
PRV52828,0.0,0.0,1.0
PRV52841,0.0,0.0,0.0
PRV52858,0.0,0.0,0.0
PRV52860,0.0,0.0,0.0
PRV52861,0.0,0.0,0.0
PRV52864,0.0,0.0,0.0
PRV52875,0.0,0.0,0.0
PRV52879,0.0,0.0,0.0
PRV52882,0.0,0.0,1.0
PRV52886,0.0,0.0,0.0
PRV52887,0.0,0.0,1.0
PRV52902,0.0,0.0,1.0
PRV52905,0.0,0.0,0.0
PRV52907,0.0,0.0,0.0
PRV52924,0.0,0.0,0.0
PRV52925,0.0,0.0,0.0
PRV52928,0.0,0.0,0.0
PRV52930,0.0,0.0,0.0
PRV52933,0.0,0.0,0.0
PRV52935,0.0,0.0,2.0
PRV52944,0.0,0.0,0.0
PRV52948,0.0,0.0,0.0
PRV52952,0.0,0.0,0.0
PRV52955,0.0,0.0,0.0
PRV52957,0.0,0.0,0.0
PRV52961,0.0,0.0,0.0
PRV52963,0.0,0.0,0.0
PRV52964,0.0,0.0,0.0
PRV52966,0.0,0.0,0.0
PRV52970,0.0,0.0,0.0
PRV52972,0.0,0.0,0.0
PRV52978,0.0,0.0,0.0
PRV52979,0.0,0.0,0.0
PRV52980,0.0,0.0,1.0
PRV52981,0.0,0.0,1.0
PRV52982,0.0,0.0,2.0
PRV52988,0.0,0.0,2.0
PRV52993,0.0,0.0,0.0
PRV53001,0.0,0.0,0.0
PRV53002,0.0,0.0,2.0
PRV53014,0.0,0.0,0.0
PRV53018,0.0,0.0,0.0
PRV53020,0.0,0.0,0.0
PRV53027,0.0,0.0,0.0
PRV53033,0.0,0.0,0.0
PRV53035,0.0,0.0,0.0
PRV53036,0.0,0.0,0.0
PRV53038,0.0,0.0,0.0
PRV53045,0.0,0.0,0.0
PRV53049,0.0,0.0,0.0
PRV53055,0.0,0.0,1.0
PRV53059,0.0,0.0,1.0
PRV53061,0.0,0.0,0.0
PRV53063,0.0,0.0,0.0
PRV53070,0.0,0.0,0.0
PRV53071,0.0,0.0,0.0
PRV53072,0.0,0.0,0.0
PRV53074,0.0,0.0,0.0
PRV53075,0.0,0.0,0.0
PRV53076,0.0,0.0,0.0
PRV53077,0.0,0.0,0.0
PRV53079,0.0,0.0,0.0
PRV53081,0.0,0.0,0.0
PRV53083,0.0,0.0,0.0
PRV53084,0.0,0.0,0.0
PRV53091,0.0,0.0,1.0
PRV53095,0.0,0.0,0.0
PRV53099,0.0,0.0,0.0
PRV53101,0.0,0.0,0.0
PRV53102,0.0,0.0,1.0
PRV53122,0.0,0.0,0.0
PRV53125,0.0,0.0,0.0
PRV53126,0.0,0.0,0.0
PRV53134,0.0,0.0,0.0
PRV53135,0.0,0.0,0.0
PRV53145,0.0,0.0,0.0
PRV53156,0.0,0.0,0.0
PRV53158,0.0,0.0,0.0
PRV53163,0.0,0.0,0.0
PRV53168,0.0,0.0,0.0
PRV53169,0.0,0.0,0.0
PRV53174,0.0,0.0,0.0
PRV53178,0.0,0.0,0.0
PRV53180,0.0,0.0,0.0
PRV53194,0.0,0.0,1.0
PRV53197,0.0,0.0,0.0
PRV53207,0.0,0.0,0.0
PRV53211,0.0,0.0,0.0
PRV53223,0.0,0.0,0.0
PRV53224,0.0,0.0,0.0
PRV53226,0.0,0.0,0.0
PRV53228,0.0,0.0,0.0
PRV53232,0.0,0.0,0.0
PRV53233,0.0,0.0,0.0
PRV53236,0.0,0.0,0.0
PRV53237,0.0,0.0,0.0
PRV53244,0.0,0.0,4.0
PRV53331,0.0,0.0,0.0
PRV53339,0.0,0.0,0.0
PRV53352,0.0,0.0,1.0
PRV53353,0.0,0.0,0.0
PRV53358,0.0,0.0,0.0
PRV53359,0.0,0.0,2.0
PRV53360,0.0,0.0,0.0
PRV53369,0.0,0.0,0.0
PRV53375,0.0,0.0,0.0
PRV53377,0.0,0.0,0.0
PRV53378,0.0,0.0,0.0
PRV53380,0.0,0.0,0.0
PRV53381,0.0,0.0,0.0
PRV53398,0.0,0.0,0.0
PRV53428,0.0,0.0,0.0
PRV53429,0.0,0.0,0.0
PRV53431,0.0,0.0,0.0
PRV53443,0.0,0.0,0.0
PRV53445,0.0,0.0,0.0
PRV53449,0.0,0.0,0.0
PRV53451,0.0,0.0,0.0
PRV53452,0.0,0.0,1.0
PRV53460,0.0,0.0,0.0
PRV53463,0.0,0.0,0.0
PRV53467,0.0,0.0,0.0
PRV53471,0.0,0.0,0.0
PRV53472,0.0,0.0,0.0
PRV53473,0.0,0.0,0.0
PRV53475,0.0,0.0,0.0
PRV53476,0.0,0.0,0.0
PRV53478,0.0,0.0,0.0
PRV53479,0.0,0.0,0.0
PRV53480,0.0,0.0,0.0
PRV53485,0.0,0.0,0.0
PRV53486,0.0,0.0,0.0
PRV53487,0.0,0.0,0.0
PRV53494,0.0,0.0,0.0
PRV53498,0.0,0.0,0.0
PRV53501,0.0,0.0,0.0
PRV53503,0.0,0.0,0.0
PRV53506,0.0,0.0,0.0
PRV53507,0.0,0.0,0.0
PRV53513,0.0,0.0,0.0
PRV53516,0.0,0.0,0.0
PRV53517,0.0,0.0,0.0
PRV53519,0.0,0.0,0.0
PRV53520,0.0,0.0,0.0
PRV53527,0.0,0.0,0.0
PRV53531,0.0,0.0,0.0
PRV53539,0.0,0.0,0.0
PRV53545,0.0,0.0,0.0
PRV53553,0.0,0.0,0.0
PRV53554,0.0,0.0,0.0
PRV53556,0.0,0.0,0.0
PRV53562,0.0,0.0,0.0
PRV53574,0.0,0.0,0.0
PRV53582,0.0,0.0,0.0
PRV53590,0.0,0.0,0.0
PRV53591,0.0,0.0,0.0
PRV53593,0.0,0.0,0.0
PRV53594,0.0,0.0,0.0
PRV53595,0.0,0.0,0.0
PRV53596,0.0,0.0,0.0
PRV53597,0.0,0.0,0.0
PRV53598,0.0,0.0,0.0
PRV53599,0.0,0.0,0.0
PRV53600,0.0,0.0,0.0
PRV53611,0.0,0.0,0.0
PRV53627,0.0,0.0,0.0
PRV53629,0.0,0.0,0.0
PRV53631,0.0,0.0,0.0
PRV53634,0.0,0.0,2.0
PRV53643,0.0,0.0,0.0
PRV53644,0.0,0.0,0.0
PRV53647,0.0,0.0,0.0
PRV53648,0.0,0.0,0.0
PRV53652,0.0,0.0,0.0
PRV53654,0.0,0.0,0.0
PRV53655,0.0,0.0,0.0
PRV53656,0.0,0.0,0.0
PRV53662,0.0,0.0,0.0
PRV53663,0.0,0.0,1.0
PRV53665,0.0,0.0,0.0
PRV53666,0.0,0.0,0.0
PRV53668,0.0,0.0,0.0
PRV53670,0.0,0.0,4.0
PRV53672,0.0,0.0,0.0
PRV53673,0.0,0.0,0.0
PRV53674,0.0,0.0,4.0
PRV53676,0.0,0.0,1.0
PRV53677,0.0,0.0,0.0
PRV53678,0.0,0.0,0.0
PRV53679,0.0,0.0,1.0
PRV53681,0.0,0.0,0.0
PRV53682,0.0,0.0,3.0
PRV53683,0.0,0.0,0.0
PRV53684,0.0,0.0,0.0
PRV53686,0.0,0.0,0.0
PRV53689,0.0,0.0,2.0
PRV53692,0.0,0.0,0.0
PRV53695,0.0,0.0,0.0
PRV53698,0.0,0.0,0.0
PRV53699,0.0,0.0,1.0
PRV53700,0.0,0.0,1.0
PRV53701,0.0,0.0,0.0
PRV53702,0.0,0.0,2.0
PRV53704,0.0,0.0,0.0
PRV53708,0.0,0.0,0.0
PRV53709,0.0,0.0,0.0
PRV53714,0.0,0.0,1.0
PRV53718,0.0,0.0,0.0
PRV53719,0.0,0.0,0.0
PRV53725,0.0,0.0,0.0
PRV53731,0.0,0.0,0.0
PRV53732,0.0,0.0,0.0
PRV53743,0.0,0.0,0.0
PRV53745,0.0,0.0,0.0
PRV53746,0.0,0.0,0.0
PRV53751,0.0,0.0,0.0
PRV53752,0.0,0.0,0.0
PRV53755,0.0,0.0,0.0
PRV53756,0.0,0.0,0.0
PRV53759,0.0,0.0,0.0
PRV53763,0.0,0.0,0.0
PRV53771,0.0,0.0,0.0
PRV53782,0.0,0.0,0.0
PRV53796,0.0,0.0,0.0
PRV53797,0.0,0.0,13.0
PRV53798,0.0,0.0,0.0
PRV53801,0.0,0.0,1.0
PRV53816,0.0,0.0,1.0
PRV53817,0.0,0.0,0.0
PRV53824,0.0,0.0,0.0
PRV53828,0.0,0.0,0.0
PRV53831,0.0,0.0,0.0
PRV53832,0.0,0.0,0.0
PRV53839,0.0,0.0,0.0
PRV53843,0.0,0.0,0.0
PRV53844,0.0,0.0,0.0
PRV53846,0.0,0.0,0.0
PRV53848,0.0,0.0,0.0
PRV53850,0.0,0.0,0.0
PRV53855,0.0,0.0,0.0
PRV53857,0.0,0.0,0.0
PRV53859,0.0,0.0,0.0
PRV53860,0.0,0.0,0.0
PRV53861,0.0,0.0,0.0
PRV53862,0.0,0.0,0.0
PRV53864,0.0,0.0,0.0
PRV53865,0.0,0.0,0.0
PRV53871,0.0,0.0,3.0
PRV53879,0.0,0.0,0.0
PRV53885,0.0,0.0,0.0
PRV53891,0.0,0.0,0.0
PRV53894,0.0,0.0,0.0
PRV53895,0.0,0.0,2.0
PRV53900,0.0,0.0,3.0
PRV53901,0.0,0.0,0.0
PRV53906,0.0,0.0,0.0
PRV53908,0.0,0.0,0.0
PRV53924,0.0,0.0,0.0
PRV53944,0.0,0.0,0.0
PRV53947,0.0,0.0,0.0
PRV53949,0.0,0.0,0.0
PRV53951,0.0,0.0,0.0
PRV53952,0.0,0.0,0.0
PRV53958,0.0,0.0,3.0
PRV53967,0.0,0.0,0.0
PRV53970,0.0,0.0,0.0
PRV53971,0.0,0.0,0.0
PRV53977,0.0,0.0,0.0
PRV53978,0.0,0.0,0.0
PRV53992,0.0,0.0,1.0
PRV53994,0.0,0.0,1.0
PRV53996,0.0,0.0,0.0
PRV53997,0.0,0.0,0.0
PRV53999,0.0,0.0,0.0
PRV54000,0.0,0.0,0.0
PRV54004,0.0,0.0,0.0
PRV54007,0.0,0.0,0.0
PRV54014,0.0,0.0,0.0
PRV54020,0.0,0.0,0.0
PRV54021,0.0,0.0,0.0
PRV54023,0.0,0.0,0.0
PRV54025,0.0,0.0,0.0
PRV54026,0.0,0.0,0.0
PRV54028,0.0,0.0,0.0
PRV54029,0.0,0.0,0.0
PRV54031,0.0,0.0,0.0
PRV54034,0.0,0.0,0.0
PRV54036,0.0,0.0,1.0
PRV54037,0.0,0.0,1.0
PRV54040,0.0,0.0,0.0
PRV54043,0.0,0.0,0.0
PRV54044,0.0,0.0,0.0
PRV54046,0.0,0.0,0.0
PRV54050,0.0,0.0,0.0
PRV54051,0.0,0.0,0.0
PRV54052,0.0,0.0,0.0
PRV54053,0.0,0.0,0.0
PRV54054,0.0,0.0,0.0
PRV54055,0.0,0.0,0.0
PRV54056,0.0,0.0,1.0
PRV54057,0.0,0.0,0.0
PRV54058,0.0,0.0,0.0
PRV54059,0.0,0.0,0.0
PRV54060,0.0,0.0,0.0
PRV54063,0.0,0.0,0.0
PRV54064,0.0,0.0,0.0
PRV54065,0.0,0.0,0.0
PRV54073,0.0,0.0,0.0
PRV54080,0.0,0.0,2.0
PRV54082,0.0,0.0,0.0
PRV54083,0.0,0.0,0.0
PRV54091,0.0,0.0,1.0
PRV54110,0.0,0.0,0.0
PRV54113,0.0,0.0,0.0
PRV54115,0.0,0.0,0.0
PRV54116,0.0,0.0,0.0
PRV54117,0.0,0.0,0.0
PRV54118,0.0,0.0,0.0
PRV54119,0.0,0.0,0.0
PRV54120,0.0,0.0,0.0
PRV54122,0.0,0.0,0.0
PRV54124,0.0,0.0,0.0
PRV54129,0.0,0.0,0.0
PRV54131,0.0,0.0,0.0
PRV54132,0.0,0.0,0.0
PRV54140,0.0,0.0,0.0
PRV54144,0.0,0.0,1.0
PRV54148,0.0,0.0,0.0
PRV54150,0.0,0.0,0.0
PRV54156,0.0,0.0,0.0
PRV54159,0.0,0.0,0.0
PRV54160,0.0,0.0,0.0
PRV54163,0.0,0.0,0.0
PRV54164,0.0,0.0,1.0
PRV54173,0.0,0.0,0.0
PRV54175,0.0,0.0,0.0
PRV54176,0.0,0.0,0.0
PRV54178,0.0,0.0,0.0
PRV54179,0.0,0.0,0.0
PRV54180,0.0,0.0,0.0
PRV54181,0.0,0.0,0.0
PRV54183,0.0,0.0,0.0
PRV54185,0.0,0.0,0.0
PRV54188,0.0,0.0,0.0
PRV54191,0.0,0.0,0.0
PRV54193,0.0,0.0,0.0
PRV54194,0.0,0.0,0.0
PRV54196,0.0,0.0,0.0
PRV54200,0.0,0.0,0.0
PRV54201,0.0,0.0,0.0
PRV54202,0.0,0.0,0.0
PRV54203,0.0,0.0,0.0
PRV54204,0.0,0.0,0.0
PRV54205,0.0,0.0,0.0
PRV54210,0.0,0.0,0.0
PRV54219,0.0,0.0,0.0
PRV54222,0.0,0.0,0.0
PRV54223,0.0,0.0,0.0
PRV54225,0.0,0.0,0.0
PRV54239,0.0,0.0,0.0
PRV54251,0.0,0.0,0.0
PRV54253,0.0,0.0,0.0
PRV54257,0.0,0.0,1.0
PRV54263,0.0,0.0,0.0
PRV54270,0.0,0.0,0.0
PRV54275,0.0,0.0,0.0
PRV54280,0.0,0.0,0.0
PRV54282,0.0,0.0,0.0
PRV54284,0.0,0.0,1.0
PRV54288,0.0,0.0,0.0
PRV54289,0.0,0.0,0.0
PRV54290,0.0,0.0,0.0
PRV54293,0.0,0.0,0.0
PRV54294,0.0,0.0,0.0
PRV54295,0.0,0.0,0.0
PRV54296,0.0,0.0,1.0
PRV54298,0.0,0.0,0.0
PRV54299,0.0,0.0,0.0
PRV54309,0.0,0.0,0.0
PRV54310,0.0,0.0,0.0
PRV54311,0.0,0.0,0.0
PRV54325,0.0,0.0,0.0
PRV54326,0.0,0.0,1.0
PRV54352,0.0,0.0,0.0
PRV54360,0.0,0.0,0.0
PRV54368,0.0,0.0,0.0
PRV54373,0.0,0.0,0.0
PRV54387,0.0,0.0,0.0
PRV54420,0.0,0.0,0.0
PRV54424,0.0,0.0,0.0
PRV54435,0.0,0.0,0.0
PRV54436,0.0,0.0,0.0
PRV54438,0.0,0.0,0.0
PRV54443,0.0,0.0,0.0
PRV54449,0.0,0.0,0.0
PRV54454,0.0,0.0,0.0
PRV54460,0.0,0.0,0.0
PRV54462,0.0,0.0,2.0
PRV54463,0.0,0.0,0.0
PRV54465,0.0,0.0,0.0
PRV54471,0.0,0.0,0.0
PRV54472,0.0,0.0,0.0
PRV54473,0.0,0.0,0.0
PRV54475,0.0,0.0,0.0
PRV54477,0.0,0.0,0.0
PRV54480,0.0,0.0,0.0
PRV54481,0.0,0.0,0.0
PRV54483,0.0,0.0,0.0
PRV54491,0.0,0.0,0.0
PRV54496,0.0,0.0,0.0
PRV54497,0.0,0.0,0.0
PRV54498,0.0,0.0,0.0
PRV54499,0.0,0.0,0.0
PRV54500,0.0,0.0,0.0
PRV54501,0.0,0.0,0.0
PRV54502,0.0,0.0,0.0
PRV54503,0.0,0.0,0.0
PRV54509,0.0,0.0,0.0
PRV54511,0.0,0.0,0.0
PRV54519,0.0,0.0,1.0
PRV54522,0.0,0.0,0.0
PRV54523,0.0,0.0,0.0
PRV54524,0.0,0.0,0.0
PRV54528,0.0,0.0,0.0
PRV54530,0.0,0.0,0.0
PRV54537,0.0,0.0,0.0
PRV54541,0.0,0.0,0.0
PRV54543,0.0,0.0,0.0
PRV54544,0.0,0.0,0.0
PRV54545,0.0,0.0,0.0
PRV54546,0.0,0.0,0.0
PRV54547,0.0,0.0,0.0
PRV54549,0.0,0.0,0.0
PRV54550,0.0,0.0,0.0
PRV54551,0.0,0.0,0.0
PRV54552,0.0,0.0,1.0
PRV54553,0.0,0.0,0.0
PRV54555,0.0,0.0,0.0
PRV54557,0.0,0.0,1.0
PRV54562,0.0,0.0,0.0
PRV54589,0.0,0.0,0.0
PRV54593,0.0,0.0,0.0
PRV54597,0.0,0.0,1.0
PRV54608,0.0,0.0,0.0
PRV54612,0.0,0.0,0.0
PRV54621,0.0,0.0,0.0
PRV54623,0.0,0.0,0.0
PRV54628,0.0,0.0,0.0
PRV54635,0.0,0.0,0.0
PRV54646,0.0,0.0,0.0
PRV54652,0.0,0.0,0.0
PRV54661,0.0,0.0,0.0
PRV54664,0.0,0.0,0.0
PRV54666,0.0,0.0,0.0
PRV54673,0.0,0.0,0.0
PRV54674,0.0,0.0,0.0
PRV54676,0.0,0.0,0.0
PRV54679,0.0,0.0,0.0
PRV54685,0.0,0.0,0.0
PRV54699,0.0,0.0,0.0
PRV54707,0.0,0.0,0.0
PRV54708,0.0,0.0,0.0
PRV54712,0.0,0.0,0.0
PRV54717,0.0,0.0,0.0
PRV54718,0.0,0.0,0.0
PRV54720,0.0,0.0,0.0
PRV54724,0.0,0.0,0.0
PRV54726,0.0,0.0,0.0
PRV54728,0.0,0.0,0.0
PRV54737,0.0,0.0,0.0
PRV54741,0.0,0.0,2.0
PRV54742,0.0,0.0,7.0
PRV54745,0.0,0.0,0.0
PRV54747,0.0,0.0,0.0
PRV54756,0.0,0.0,0.0
PRV54759,0.0,0.0,0.0
PRV54767,0.0,0.0,0.0
PRV54776,0.0,0.0,0.0
PRV54778,0.0,0.0,4.0
PRV54789,0.0,0.0,0.0
PRV54794,0.0,0.0,0.0
PRV54796,0.0,0.0,0.0
PRV54798,0.0,0.0,0.0
PRV54799,0.0,0.0,0.0
PRV54800,0.0,0.0,0.0
PRV54810,0.0,0.0,0.0
PRV54812,0.0,0.0,0.0
PRV54813,0.0,0.0,3.0
PRV54817,0.0,0.0,0.0
PRV54818,0.0,0.0,1.0
PRV54819,0.0,0.0,0.0
PRV54820,0.0,0.0,0.0
PRV54821,0.0,0.0,0.0
PRV54822,0.0,0.0,0.0
PRV54824,0.0,0.0,0.0
PRV54827,0.0,0.0,0.0
PRV54829,0.0,0.0,0.0
PRV54830,0.0,0.0,0.0
PRV54833,0.0,0.0,0.0
PRV54834,0.0,0.0,0.0
PRV54836,0.0,0.0,0.0
PRV54838,0.0,0.0,0.0
PRV54841,0.0,0.0,0.0
PRV54848,0.0,0.0,0.0
PRV54849,0.0,0.0,1.0
PRV54852,0.0,0.0,1.0
PRV54854,0.0,0.0,0.0
PRV54855,0.0,0.0,0.0
PRV54856,0.0,0.0,0.0
PRV54859,0.0,0.0,0.0
PRV54860,0.0,0.0,0.0
PRV54862,0.0,0.0,0.0
PRV54868,0.0,0.0,0.0
PRV54869,0.0,0.0,0.0
PRV54871,0.0,0.0,0.0
PRV54875,0.0,0.0,0.0
PRV54876,0.0,0.0,0.0
PRV54878,0.0,0.0,0.0
PRV54881,0.0,0.0,1.0
PRV54883,0.0,0.0,0.0
PRV54886,0.0,0.0,0.0
PRV54893,0.0,0.0,0.0
PRV54895,0.0,0.0,10.0
PRV54896,0.0,0.0,0.0
PRV54900,0.0,0.0,0.0
PRV54903,0.0,0.0,0.0
PRV54909,0.0,0.0,0.0
PRV54934,0.0,0.0,0.0
PRV54937,0.0,0.0,0.0
PRV54952,0.0,0.0,4.0
PRV54954,0.0,0.0,0.0
PRV54966,0.0,0.0,4.0
PRV54971,0.0,0.0,1.0
PRV54976,0.0,0.0,0.0
PRV54977,0.0,0.0,0.0
PRV54981,0.0,0.0,0.0
PRV54999,0.0,0.0,0.0
PRV55018,0.0,0.0,0.0
PRV55035,0.0,0.0,0.0
PRV55038,0.0,0.0,0.0
PRV55040,0.0,0.0,0.0
PRV55041,0.0,0.0,0.0
PRV55048,0.0,0.0,0.0
PRV55050,0.0,0.0,0.0
PRV55051,0.0,0.0,0.0
